ds,mean,max,p90,p95
2023-11-07,1.1866614,1.7572678,1.469427,1.680271
2023-11-08,1.2011995,1.9331641,1.7301416,1.7556863
2023-11-09,0.46524546,0.95660913,0.7953343,0.82736695
2023-11-10,0.84820265,1.5970356,1.3660434,1.4732649
2023-11-11,0.4878892,0.6984062,0.63806623,0.6549561
2023-11-12,0.18834603,0.30134618,0.2904728,0.29338038
2023-11-13,0.27362138,0.8301586,0.5255997,0.5928827
2023-11-14,0.7116523,1.607921,1.3848811,1.5507596
2023-11-15,1.2447205,1.9143127,1.705055,1.8591712
2023-11-16,0.44842982,0.5902927,0.5366827,0.5478489
2023-11-17,0.59476966,0.8084252,0.7517934,0.7736646
2023-11-18,0.24854068,0.41659847,0.34366027,0.3854159
2023-11-19,1.142737,2.0448344,1.7820481,1.9315585
2023-11-20,2.5061662,3.853409,3.53252,3.758477
2023-11-21,1.1445338,1.600492,1.4731481,1.497742
2023-11-22,0.9865306,1.2415662,1.1630975,1.164676
2023-11-23,0.2753681,0.46269745,0.40463507,0.4357688
2023-11-24,0.030006157,0.07537305,0.06482154,0.074751675
2023-11-25,0.0034209806,0.010281801,0.008396804,0.009685755
2023-11-26,0.059142653,0.17573625,0.15174836,0.17012186
2023-11-27,7.933926,10.70397,9.864601,9.905745
2023-11-28,3.5179052,5.804821,5.1383286,5.2431107
2023-11-29,0.07062521,0.16113222,0.12101345,0.15471838
2023-11-30,0.4240118,0.7972151,0.69149363,0.7212337
2023-12-01,0.15738018,0.38301495,0.3171876,0.3560547
2023-12-02,0.9975353,1.3906657,1.2793608,1.3732296
2023-12-03,3.0686991,3.731355,3.683179,3.7002182
2023-12-04,2.3610742,2.949007,2.7568064,2.905229
2023-12-05,0.5587222,0.84404945,0.7307075,0.79985094
2023-12-06,1.0433906,1.7653106,1.4592938,1.6754733
2023-12-07,2.4781353,2.9498749,2.8719742,2.8977158
2023-12-08,1.7483,2.3023906,1.9855968,2.017254
2023-12-09,0.3729641,0.7045232,0.5182367,0.5293352
2023-12-10,0.7657891,1.3246267,1.0110453,1.2122468
2023-12-11,1.2048961,1.6796098,1.5242994,1.5692893
2023-12-12,0.67105776,1.0558039,0.98743546,1.0334942
2023-12-13,0.33119425,0.8372843,0.7405345,0.7587071
2023-12-14,1.5049386,3.3533156,3.1044269,3.300239
2023-12-15,3.7237082,5.4674864,4.7673225,4.916201
2023-12-16,0.63612956,1.2393848,1.0395907,1.1876304
2023-12-17,0.46495155,2.2751288,1.5437536,1.6503234
2023-12-18,2.7109041,3.7680552,3.2892504,3.6252055
2023-12-19,6.838173,8.616466,8.074931,8.222839
2023-12-20,7.8657746,12.596042,10.762779,12.144081
2023-12-21,9.2157755,15.1571865,13.545924,14.367707
2023-12-22,1.2565061,1.6798966,1.5360228,1.5821178
2023-12-23,1.4412717,1.7611653,1.7278396,1.7544165
2023-12-24,2.071172,2.5752578,2.3707435,2.4918258
2023-12-25,0.8521041,1.1796124,1.0678575,1.0882006
2023-12-26,2.0467124,2.6266975,2.4913847,2.5558858
2023-12-27,0.89161515,1.5687004,1.2725942,1.3768934
2023-12-28,0.39266673,0.5765333,0.48711374,0.5348898
2023-12-29,0.31180263,0.5677298,0.53518116,0.5562473
2023-12-30,0.014324051,0.048980117,0.025102496,0.03727153
2023-12-31,2.0044582,2.5997288,2.3589852,2.4258602
2024-01-01,3.9593608,7.4869423,6.1875544,6.787452
2024-01-02,5.042377,6.167153,5.9929547,6.134134
2024-01-03,1.3208545,1.9543871,1.7493148,1.7769576
2024-01-04,0.8187304,1.2631677,1.1286162,1.2242541
2024-01-05,0.54215795,1.1089146,0.95113665,1.0127847
2024-01-06,0.51242054,0.77901334,0.68496835,0.7422423
2024-01-07,0.310317,0.87038726,0.62104803,0.73228514
2024-01-08,1.2777781,1.7414182,1.6046498,1.7195545
2024-01-09,1.2567843,2.3659894,2.1381202,2.250568
2024-01-10,3.338747,4.3871775,4.020957,4.1390986
2024-01-11,2.0365846,2.6299171,2.384664,2.5902836
2024-01-12,1.1402955,1.6728415,1.4970464,1.5385399
2024-01-13,3.9360273,5.356077,4.749826,5.154787
2024-01-14,1.6964685,2.4088511,2.3110912,2.3616722
2024-01-15,0.7171605,1.1127664,0.90839565,0.9901061
2024-01-16,0.8661985,1.7307727,1.4874935,1.5795385
2024-01-17,0.77052927,1.8649876,1.739323,1.8140272
2024-01-18,2.8243048,4.427185,4.038895,4.156244
2024-01-19,3.0326264,4.088443,3.7793002,3.8003457
2024-01-20,0.71959895,1.7266423,1.3241447,1.6209083
2024-01-21,4.306211,7.3995285,6.6985126,7.0087833
2024-01-22,1.1053802,1.3747479,1.3413298,1.3561116
2024-01-23,0.91741663,1.395063,1.2095246,1.2405412
2024-01-24,2.5330207,5.0435886,4.138726,4.5006614
2024-01-25,2.5478036,4.5283465,3.9454215,4.178567
2024-01-26,1.3934509,1.9653292,1.7923065,1.8734642
2024-01-27,2.0292342,2.6887321,2.5109363,2.5378315
2024-01-28,2.483588,3.501873,3.1495936,3.248165
2024-01-29,1.9758078,3.0838408,2.364258,2.7738137
2024-01-30,0.27123243,0.37483275,0.36391056,0.36803913
2024-01-31,0.09223806,0.30754805,0.2634421,0.30470118
2024-02-01,4.597978,6.0463176,5.5540648,5.962192
2024-02-02,1.7402707,2.3892589,2.136684,2.290686
2024-02-03,0.98626566,1.3474388,1.2427667,1.3291464
2024-02-04,0.69904256,1.0498941,0.973681,0.99547875
2024-02-05,2.1344242,3.7125683,3.4736466,3.6948543
2024-02-06,1.1992546,1.4845341,1.371697,1.4186026
2024-02-07,1.143113,2.2619925,1.8363777,2.0925128
2024-02-08,1.3992052,2.0510755,1.7647787,1.8524634
2024-02-09,3.5898006,4.535567,4.3606997,4.507495
2024-02-10,2.0891564,2.6872656,2.5299377,2.5852516
2024-02-11,7.465515,9.791274,9.020204,9.618245
2024-02-12,4.104153,6.066211,5.441372,5.944188
2024-02-13,3.2307491,4.4847655,4.007494,4.24263
2024-02-14,2.4177725,4.873972,3.1900055,4.5762305
2024-02-15,9.457366,15.432994,13.148444,14.275126
2024-02-16,5.6119366,8.693151,8.35357,8.639052
2024-02-17,11.047055,23.062454,20.452566,21.232874
2024-02-18,6.3665485,9.258461,7.4505086,8.5790205
2024-02-19,1.7522427,2.1205938,2.0259514,2.0473938
2024-02-20,4.243527,7.4066567,6.313784,6.8265786
2024-02-21,4.310027,6.42228,5.6548557,5.7032266
2024-02-22,3.9529378,5.816373,5.5232296,5.662447
2024-02-23,4.7358828,5.1940637,5.130878,5.1544366
2024-02-24,3.5570004,5.037658,4.884748,4.941993
2024-02-25,7.202644,9.353115,8.724289,8.917629
2024-02-26,6.7307487,16.51884,14.564243,15.103177
2024-02-27,20.389482,45.484276,33.77571,35.068893
2024-02-28,37.64307,75.79031,68.02573,71.82986
2024-02-29,1.1543769,2.0230331,1.7626982,1.9351171
2024-03-01,1.0990988,1.4327049,1.3224379,1.3642732
2024-03-02,0.66484135,1.2028829,1.0529197,1.1794432
2024-03-03,1.338494,2.1035538,1.8570259,1.9531381
2024-03-04,0.48073602,0.99867976,0.89386034,0.9688202
2024-03-05,4.1200814,5.938607,5.83148,5.901721
2024-03-06,8.430892,11.39945,10.282453,10.86902
2024-03-07,3.5778131,4.356469,3.9513123,4.2715125
2024-03-08,1.4332007,2.8400822,2.4446006,2.6401358
2024-03-09,3.0978897,3.9028256,3.7321095,3.8234987
2024-03-10,1.6008414,2.409354,1.9095433,2.1334748
2024-03-11,1.4547266,3.029551,2.460404,2.712453
2024-03-12,4.642925,6.9326267,6.4048214,6.732536
2024-03-13,13.8963995,20.301872,18.349585,19.28467
2024-03-14,7.050085,9.59977,8.853949,9.491338
2024-03-15,1.5152901,2.1060429,1.7176843,1.7711977
2024-03-16,2.7808368,3.357895,3.2449908,3.2824562
2024-03-17,11.766133,13.8126335,13.091391,13.286171
2024-03-18,3.6553125,4.914866,4.2891483,4.590241
2024-03-19,1.1968025,2.5495574,2.0284483,2.260953
2024-03-20,0.17624752,0.38287786,0.21550916,0.35607222
2024-03-21,4.0611157,6.119552,6.0065017,6.100744
2024-03-22,2.3300197,3.442104,3.0204585,3.138024
2024-03-23,1.5178868,2.0625772,1.9045298,1.9693911
2024-03-24,4.8193946,7.0175824,6.2284384,6.759524
2024-03-25,2.6334932,3.5533264,3.2219033,3.4683313
2024-03-26,2.5405169,4.0805674,3.2461255,3.6503098
2024-03-27,12.622384,16.83214,15.776561,16.480621
2024-03-28,3.0835927,3.615685,3.5778203,3.5871875
2024-03-29,7.3262935,10.650285,10.031618,10.172983
2024-03-30,26.081411,78.48199,61.48244,65.19984
2024-03-31,8.981525,11.882889,11.26713,11.330389
2024-04-01,2.9716766,4.620313,4.190463,4.243685
2024-04-02,1.8877457,3.1052718,2.7885592,2.9967678
2024-04-03,4.772066,7.4170265,6.477946,6.816264
2024-04-04,11.32391,13.7968445,13.251156,13.727702
2024-04-05,0.9004763,1.7803117,1.4563802,1.579106
2024-04-06,2.5020516,3.063029,2.9335697,3.027524
2024-04-07,1.5130337,2.1994798,1.9617244,2.0543196
2024-04-08,0.918411,1.1371672,1.1158291,1.1336936
2024-04-09,21.615313,24.834528,23.055511,24.566254
2024-04-10,4.95495,7.847093,6.9732256,7.316991
2024-04-11,2.0676775,4.147131,3.44357,3.6173782
2024-04-12,1.75554,2.8124526,2.385007,2.540178
2024-04-13,2.1975574,2.8570235,2.737841,2.7819457
2024-04-14,3.5340645,4.657896,4.3169584,4.610708
2024-04-15,4.6850686,6.5652065,6.187274,6.3540125
2024-04-16,6.8012643,7.747721,7.6512575,7.6906347
2024-04-17,1.6382695,2.366872,2.181322,2.3117352
2024-04-18,2.5944207,3.285393,2.8915281,2.9345977
2024-04-19,0.5569208,1.7702609,1.1900604,1.5713964
2024-04-20,4.2194996,6.976098,6.0841703,6.8228016
2024-04-21,5.711553,7.77733,6.963907,7.1561456
2024-04-22,3.3177853,4.7323503,4.374105,4.677027
2024-04-23,2.364268,3.3751063,2.939039,3.080299
2024-04-24,2.115355,2.5377996,2.41472,2.5141315
2024-04-25,0.37763068,0.77109706,0.6429877,0.6644852
2024-04-26,4.150697,5.968775,5.476176,5.6910434
2024-04-27,2.802725,3.513794,3.404718,3.4526858
2024-04-28,4.963693,6.8016963,6.2777214,6.6154504
2024-04-29,2.9748313,4.1633053,3.9189432,4.0336337
2024-04-30,0.36831632,0.6830171,0.603354,0.64252967
2024-05-01,0.36654362,0.60268044,0.48398077,0.5555145
2024-05-02,2.0695953,3.4517455,2.8947442,3.1965518
2024-05-03,3.0836582,5.0125384,4.703195,4.900543
2024-05-04,4.6488576,6.9677033,5.4313617,5.968926
2024-05-05,1.1780766,2.0656548,1.9294425,1.969525
2024-05-06,8.804872,29.61211,20.028952,22.337473
2024-05-07,12.256194,17.73738,17.27113,17.661797
2024-05-08,4.6765213,7.6796713,6.646725,7.186425
2024-05-09,4.269246,6.8192554,6.044256,6.506837
2024-05-10,1.6633574,2.2136912,2.0141602,2.0481024
2024-05-11,0.2505503,0.623703,0.5475871,0.62016845
2024-05-12,0.060617298,0.18617511,0.14784634,0.1722075
2024-05-13,2.521269,2.811449,2.8028095,2.809768
2024-05-14,2.2187326,3.2818317,3.2707183,3.2755136
2024-05-15,4.12519,4.797559,4.696178,4.749392
2024-05-16,0.66366833,1.0063758,0.876765,0.9040047
2024-05-17,16.15187,23.251928,21.550875,22.690777
2024-05-18,3.9218147,8.663654,7.127297,8.02062
2024-05-19,4.573255,8.808699,6.5800943,8.274887
2024-05-20,3.5765219,5.7038293,5.0524087,5.3489394
2024-05-21,3.5455952,7.6308384,6.3467164,6.916149
2024-05-22,3.872963,4.8961725,4.499298,4.5222225
2024-05-23,5.323166,8.073847,7.0850368,7.508788
2024-05-24,1.215576,2.0930543,1.7949141,1.9828482
2024-05-25,0.6924138,1.1075884,1.0916114,1.1065071
2024-05-26,1.7812563,3.1026082,2.2296386,2.598145
2024-05-27,2.7818558,4.946988,4.475574,4.8702083
2024-05-28,8.260126,12.757547,11.352458,12.458271
2024-05-29,2.6926365,3.495106,3.3034909,3.3800635
2024-05-30,7.668898,17.207224,11.648123,13.452309
2024-05-31,1.1600527,1.8262751,1.7517456,1.7969767
2024-06-01,3.61417,5.2167788,4.9769692,5.172352
2024-06-02,6.1132665,8.32361,7.7662187,7.963683
2024-06-03,9.016071,11.763472,10.805328,11.115257
2024-06-04,5.376985,7.0132866,6.79573,6.923435
2024-06-05,4.9199624,7.8262386,7.360383,7.5268025
2024-06-06,4.0414257,6.3189077,5.760335,6.2002096
2024-06-07,4.424108,6.882316,6.3930936,6.6921577
2024-06-08,4.334367,6.9460573,5.855189,6.4964232
2024-06-09,3.5394487,7.134162,6.2781353,6.9610515
2024-06-10,1.0053079,1.364234,1.3450667,1.3618283
2024-06-11,3.047142,4.5347133,4.0328507,4.3641014
2024-06-12,2.2946825,3.402527,3.3517246,3.371111
2024-06-13,4.879061,7.9057736,7.0841837,7.2118
2024-06-14,10.050902,15.503116,14.630851,15.060853
2024-06-15,12.950341,21.182423,19.462687,19.73682
2024-06-16,3.3116996,4.4574184,4.30781,4.393446
2024-06-17,1.4199156,1.8116663,1.707116,1.7414886
2024-06-18,2.9125168,4.005024,3.7290807,3.9006858
2024-06-19,6.2645774,10.101721,9.833179,9.909435
2024-06-20,4.3502064,5.1232977,4.8841476,4.969914
2024-06-21,10.5105715,14.564339,13.890076,14.404273
2024-06-22,7.447125,9.44713,9.055529,9.214366
2024-06-23,6.3822484,9.07135,8.29156,8.645009
2024-06-24,2.7894964,3.6631649,3.307032,3.4200804
2024-06-25,4.751174,6.6509366,5.935052,6.4363427
2024-06-26,1.008365,1.5085951,1.3604354,1.4759969
2024-06-27,0.5198478,0.9866655,0.86311287,0.8985968
2024-06-28,0.055417284,0.37352785,0.08481595,0.31262577
2024-06-29,0.08435029,0.32626614,0.28618088,0.3261177
2024-06-30,1.8349375,2.576927,2.3914764,2.5096698
2024-07-01,0.9335235,1.8671854,1.2973987,1.5288118
2024-07-02,6.2727265,9.57001,8.557234,9.467493
2024-07-03,4.298071,5.6933455,5.2353196,5.5729194
2024-07-04,1.6732951,2.2684596,2.0284574,2.1475837
2024-07-05,10.645531,16.077007,14.541681,15.744457
2024-07-06,40.5006,62.412827,56.258545,60.408836
2024-07-07,5.232242,7.394448,6.9059176,7.0853014
2024-07-08,2.2211635,3.8249955,3.1017053,3.1154299
2024-07-09,6.040272,8.314256,7.604265,8.000832
2024-07-10,3.6588323,4.73547,4.427835,4.6295466
2024-07-11,8.129112,15.283074,11.688634,12.433945
2024-07-12,6.684282,8.788713,8.104886,8.392017
2024-07-13,2.2755654,3.6179647,3.1428647,3.3935022
2024-07-14,2.2032747,2.9690578,2.5966783,2.725059
2024-07-15,0.5236264,1.1511811,1.036533,1.1007477
2024-07-16,2.4931533,4.2233057,3.9821424,4.173855
2024-07-17,1.964465,3.6589503,3.4750628,3.4800212
2024-07-18,1.7044349,2.3478298,2.200233,2.26092
2024-07-19,0.4154198,0.8036807,0.7029563,0.75958246
2024-07-20,5.9332905,8.062596,7.3254213,7.9544916
2024-07-21,3.1805203,4.4085565,3.7017996,3.9031758
2024-07-22,0.87700367,2.0003273,1.232014,1.5111316
2024-07-23,0.048754115,0.17016567,0.14840588,0.17007002
2024-07-24,2.1062558,3.4667282,3.101574,3.3899243
2024-07-25,2.6167274,3.3535218,3.2230904,3.3237262
2024-07-26,0.24028432,0.4891865,0.4485175,0.4654467
2024-07-27,0.3597792,0.7467642,0.6560177,0.70178175
2024-07-28,1.2666166,2.3447776,2.0163772,2.1802962
2024-07-29,3.2892342,3.8759866,3.6870003,3.8522916
2024-07-30,1.0794313,1.7636969,1.6128942,1.679296
2024-07-31,1.4654108,2.8656304,2.72704,2.789094
2024-08-01,1.4892167,2.6540387,2.4380136,2.4800358
2024-08-02,1.6644121,2.729039,2.5982876,2.674758
2024-08-03,2.8337638,4.767295,4.274701,4.6379757
2024-08-04,4.631047,6.925001,6.022357,6.1790476
2024-08-05,1.5005851,1.8331333,1.7174786,1.767959
2024-08-06,0.7582488,2.972327,1.8259816,2.0721595
2024-08-07,1.3043137,2.0543635,1.5296206,1.6570591
2024-08-08,2.074374,2.877932,2.694162,2.8251188
2024-08-09,0.65725297,0.8886866,0.83798355,0.8629797
2024-08-10,0.00019061069,0.0014677644,0.00077039003,0.0008575618
2024-08-11,0.2949175,0.403592,0.3760375,0.39830655
2024-08-12,0.44538912,0.664366,0.61905533,0.6315047
2024-08-13,0.18475856,0.38931146,0.3413871,0.38203877
2024-08-14,1.1720014,2.0947232,1.8645324,2.007768
2024-08-15,1.0444587,1.6969293,1.504805,1.6369541
2024-08-16,0.5549099,0.75208545,0.66734254,0.716548
2024-08-17,0.48794472,0.8957609,0.8647837,0.88377666
2024-08-18,2.015754,3.4530773,3.1691687,3.3316016
2024-08-19,2.3466756,3.4415348,3.1774096,3.3345895
2024-08-20,1.5451183,2.5653226,2.2558506,2.4553728
2024-08-21,1.8954779,3.023874,2.5322325,2.5882585
2024-08-22,1.8876554,4.114444,3.5214503,3.9679744
2024-08-23,2.5763626,4.6568203,4.164076,4.2347608
2024-08-24,2.4855206,4.099127,3.4911454,3.8912754
2024-08-25,0.16486199,0.4708834,0.35820678,0.4139358
2024-08-26,0.46881136,0.9619519,0.82261264,0.8939955
2024-08-27,3.147232,4.8663616,4.45067,4.596841
2024-08-28,3.8172245,5.463647,4.7181797,4.888992
2024-08-29,1.7437401,2.91318,2.665317,2.7483659
2024-08-30,1.9268459,3.1173677,2.9544213,3.0576584
2024-08-31,2.3494232,3.4665644,2.9812093,3.3081367
2024-09-01,0.29028228,0.5986646,0.48019364,0.53537524
2024-09-02,0.5477409,0.8434408,0.7192906,0.737549
2024-09-03,0.26100412,0.68703216,0.51150024,0.5740106
2024-09-04,0.1392073,0.24351029,0.19038692,0.19543824
2024-09-05,0.1875097,0.33032152,0.29728004,0.30753726
2024-09-06,0.27344128,0.62859803,0.5386896,0.5938757
2024-09-07,1.5253553,2.8800917,2.4400725,2.817659
2024-09-08,4.168965,5.1605988,4.7010374,4.9088955
2024-09-09,2.7934358,3.454723,3.306033,3.3483927
2024-09-10,1.2433374,1.9729137,1.8180414,1.9279748
2024-09-11,2.8301346,3.8813305,3.4601197,3.7324505
2024-09-12,2.802705,4.0549173,3.4452198,3.598317
2024-09-13,2.5319278,3.896393,3.7676492,3.8727193
2024-09-14,2.1452537,3.111813,2.7364128,3.0052516
2024-09-15,1.1214234,1.9270747,1.7061732,1.7982582
2024-09-16,0.14165597,0.4321687,0.34095085,0.40932056
2024-09-17,1.3365464,1.7870291,1.6650219,1.7146686
2024-09-18,1.1707511,1.8519849,1.8064749,1.840163
2024-09-19,2.310342,3.919634,3.5919158,3.782476
2024-09-20,0.36898348,0.7869489,0.6839648,0.7707693
2024-09-21,0.17919493,0.5718745,0.4890069,0.56659555
2024-09-22,0.8226927,1.3096809,1.2853414,1.3044777
2024-09-23,1.6533346,2.4880493,2.386767,2.4301267
2024-09-24,0.37325168,0.5946857,0.570132,0.5836557
2024-09-25,0.72295433,1.4304146,1.1729702,1.3304698
2024-09-26,1.1592728,1.7928705,1.6658247,1.7891053
2024-09-27,1.4950066,2.0386553,1.801824,1.9564173
2024-09-28,1.5832443,2.0998716,1.9378648,2.0771132
2024-09-29,0.92226154,1.5474586,1.4489986,1.5307169
2024-09-30,1.5019623,2.797052,2.4385746,2.619968
2024-10-01,0.15191282,0.28274953,0.23950003,0.27223843
2024-10-02,1.7179023,3.2023408,2.9874609,3.1885717
2024-10-03,1.5689331,2.708144,2.6497648,2.673063
2024-10-04,0.2087636,0.45126975,0.42069107,0.433819
2024-10-05,0.39659896,0.7715485,0.6801895,0.7369618
2024-10-06,0.028290877,0.118629634,0.10350328,0.11845073
2024-10-07,0.7806241,0.93442947,0.90563667,0.9263918
2024-10-08,0.5450767,0.9378903,0.8975911,0.91501623
2024-10-09,0.059907634,0.10488927,0.09450391,0.10164715
2024-10-10,0.24873514,0.49985254,0.43413568,0.47680342
2024-10-11,0.42184567,0.87855005,0.7486466,0.81037223
2024-10-12,0.43122375,1.0403655,0.86282194,0.97411126
2024-10-13,0.5765104,0.9489126,0.8201859,0.86462116
2024-10-14,0.7944873,1.6261026,1.3787341,1.5508939
2024-10-15,0.62771124,1.6017482,1.2777065,1.5277652
2024-10-16,1.2786316,2.5412784,2.1753683,2.2277882
2024-10-17,0.4293674,0.99389184,0.8594185,0.959029
2024-10-18,0.38132384,0.6072775,0.5081941,0.5239636
2024-10-19,0.28667283,0.6177455,0.5312952,0.57931006
2024-10-20,0.4591086,0.8892522,0.7671537,0.8686757
2024-10-21,0.5162683,0.8507833,0.7537745,0.7819287
2024-10-22,0.7838314,1.3301477,1.2036681,1.2425933
2024-10-23,1.0374113,1.5028749,1.3585604,1.4189191
2024-10-24,0.49757302,0.71786493,0.68166256,0.708512
2024-10-25,0.27979597,0.6605743,0.5739345,0.6522669
2024-10-26,0.85488075,1.4767386,1.0785412,1.1893061
2024-10-27,0.9360742,1.6294494,1.527527,1.5985574
2024-10-28,2.1032293,2.9196143,2.7065055,2.8948262
2024-10-29,1.5826496,3.0282586,2.1616428,2.3368807
2024-10-30,0.034150045,0.09228289,0.061357766,0.075522065
2024-10-31,0.2876964,0.49440935,0.41925758,0.43534023
2024-11-01,0.7050657,1.4644966,1.2507625,1.3829983
2024-11-02,0.6352442,1.1143267,0.98338574,1.0476594
2024-11-03,0.94786924,1.6133392,1.2155166,1.3544413
2024-11-04,0.21175767,0.49412623,0.3935404,0.4492413
2024-11-05,2.2052164,3.2282503,3.1471653,3.181341
2024-11-06,1.5128589,2.2854583,2.0708778,2.1224306
2024-11-07,0.45118403,0.8807063,0.72505325,0.8036613
2024-11-08,2.9971733,4.529863,4.048674,4.0687075
2024-11-09,3.1111858,4.0468946,3.718373,3.8237891
2024-11-10,0.49940857,0.89158046,0.74990016,0.8758289
2024-11-11,0.33794618,0.5613506,0.53977597,0.5508494
2024-11-12,0.5899405,1.1556671,1.0172255,1.0900329
2024-11-13,0.19758981,0.40380132,0.31320155,0.3427187
2024-11-14,0.32194683,0.6684117,0.57872903,0.6424297
2024-11-15,0.7940366,1.5250287,1.340801,1.4968523
2024-11-16,1.6235987,2.3270278,2.1112258,2.2754502
2024-11-17,2.583546,4.021928,3.330051,3.3541884
2024-11-18,1.834129,2.8588352,2.5699697,2.6491032
2024-11-19,0.7997561,1.2706673,1.0772351,1.1155488
2024-11-20,0.45321187,0.9634197,0.81499517,0.9374512
2024-11-21,0.2142597,0.4025584,0.35732368,0.38295257
2024-11-22,0.43807578,1.0645516,0.9001706,1.0172181
2024-11-23,0.06680113,0.17939135,0.15914813,0.17801374
2024-11-24,0.19289182,0.3435947,0.3186155,0.3347734
2024-11-25,0.18565226,0.2997905,0.27728492,0.29384902
2024-11-26,0.12321568,0.29301643,0.24738424,0.28674787
2024-11-27,0.15571822,0.4247576,0.34943298,0.3842093
2024-11-28,0.8627401,1.4790126,1.210202,1.321222
2024-11-29,0.5661654,1.0976837,1.0319375,1.0723203
2024-11-30,0.12195141,0.43027848,0.31991228,0.38412696
2024-12-01,0.71283835,1.2566149,1.2126737,1.2485057
2024-12-02,3.3438213,4.334367,4.2282214,4.2892833
2024-12-03,2.8656845,3.5979667,3.413119,3.5120008
2024-12-04,1.8194395,2.3522425,2.1213033,2.2270272
2024-12-05,0.3455533,0.6278597,0.5256217,0.5874246
2024-12-06,0.7648675,1.2489661,1.1289544,1.1919957
2024-12-07,1.6514978,2.1287386,1.966885,1.9874693
2024-12-08,1.4921535,2.1447167,1.8888546,2.06381
2024-12-09,0.93476343,1.7666938,1.5406561,1.7007266
2024-12-10,0.26122966,0.7576488,0.629396,0.72606623
2024-12-11,1.5044179,2.1057613,1.8771343,1.9984742
2024-12-12,0.64431053,0.886382,0.78221613,0.84653705
2024-12-13,0.631062,0.8900538,0.78317076,0.8360099
2024-12-14,1.9658717,3.5280943,2.5456123,2.9396794
2024-12-15,1.8099384,2.0850785,2.0292168,2.066997
2024-12-16,1.6332687,2.100063,1.9884597,2.0473292
2024-12-17,0.90387774,1.3831018,1.1275544,1.2126714
2024-12-18,0.78393793,1.3095096,0.9452057,1.0699114
2024-12-19,2.3098543,3.2801826,2.8911188,2.9600317
2024-12-20,1.768538,2.6090705,2.3939981,2.5428295
2024-12-21,2.2662303,2.9485931,2.8907301,2.9410048
2024-12-22,1.239256,1.9675105,1.7253398,1.8658657
2024-12-23,0.18962021,0.3677234,0.31892025,0.33158603
2024-12-24,0.7154205,1.5673107,1.2685755,1.37244
2024-12-25,1.151559,1.4196522,1.3221667,1.3371791
2024-12-26,0.09642468,0.25389364,0.19039793,0.21093638
2024-12-27,1.4297357,2.194333,1.927796,2.1072009
2024-12-28,2.672613,3.3065379,2.917678,2.939894
2024-12-29,0.35656253,1.3160013,0.94467926,1.0377527
2024-12-30,1.3276011,2.4187393,2.114341,2.1728306
2024-12-31,1.49614,1.8817708,1.7386363,1.7674266
2025-01-01,1.5494539,2.2786746,2.098303,2.2477846
2025-01-02,0.9324136,1.7525293,1.4921613,1.6761516
2025-01-03,1.144347,1.903101,1.6969188,1.8300614
2025-01-04,2.5384228,2.8686786,2.8182492,2.8343098
2025-01-05,2.0648258,2.4296565,2.3059053,2.3538475
2025-01-06,2.8937228,3.6545525,3.4940374,3.5399227
2025-01-07,1.4032882,2.0600357,1.7930834,1.9056717
2025-01-08,0.05988857,0.0996992,0.08627251,0.095724314
2025-01-09,1.8432058,2.4471247,2.301606,2.4264212
2025-01-10,2.7710676,4.5224404,3.632054,4.0053444
2025-01-11,2.8521135,3.8871686,3.5529485,3.6607373
2025-01-12,13.150699,20.809864,18.121052,19.94967
2025-01-13,8.516231,10.462435,10.116079,10.401103
2025-01-14,7.381803,9.618973,9.030773,9.316079
2025-01-15,1.3119601,1.748588,1.7115109,1.730111
2025-01-16,1.1433029,1.9147322,1.7193503,1.8219053
2025-01-17,2.032249,3.7665179,3.3386881,3.4969654
2025-01-18,1.0386076,2.4951944,1.868175,2.3824837
2025-01-19,2.3622978,2.894331,2.7938452,2.8654594
2025-01-20,1.2686174,1.7849953,1.4942906,1.7087479
2025-01-21,1.8821317,2.7901905,2.4358373,2.4732883
2025-01-22,2.1686184,3.5437598,3.0754557,3.4402452
2025-01-23,1.0407659,1.6590722,1.4505208,1.5759653
2025-01-24,0.46818933,1.0238636,0.8238423,0.87907666
2025-01-25,2.464934,3.1207318,2.8548725,2.9088352
2025-01-26,5.406409,8.404003,7.51161,7.769497
2025-01-27,7.059316,11.079679,10.08864,10.466173
2025-01-28,8.662745,14.321386,12.640131,12.973245
2025-01-29,2.9006207,3.5765395,3.3244965,3.4179926
2025-01-30,1.8135203,2.3217752,2.2390199,2.2812922
2025-01-31,0.10515427,0.18842071,0.16710758,0.17855391
2025-02-01,3.2411377,5.2061386,4.516893,4.9262185
2025-02-02,1.3551575,2.4490266,2.2550972,2.3371558
2025-02-03,4.2573423,5.7106147,5.419289,5.47939
2025-02-04,10.012669,12.844365,11.9813,12.033556
2025-02-05,16.535765,19.339554,18.271978,18.733038
2025-02-06,5.4622416,6.9923534,6.483323,6.761687
2025-02-07,1.7128733,2.5499642,2.3481042,2.5178437
2025-02-08,1.3401443,1.769647,1.7200463,1.7577667
2025-02-09,2.1523776,3.4544764,3.0780272,3.1540706
2025-02-10,0.8256151,1.130262,1.0790818,1.1195487
2025-02-11,1.2290709,1.5996127,1.5644987,1.5893569
2025-02-12,0.9529874,1.396469,1.2031683,1.2253234
2025-02-13,1.3557545,2.7305915,2.5737288,2.6838212
2025-02-14,0.4523646,0.85814,0.7363297,0.8397318
2025-02-15,2.2847807,3.8117177,3.2417967,3.304193
